Promt,promt in Russian,Category,Subcategory,Url
"Il-86 plane flies above fluffy clouds, its white body sparkles in the sun","самолёт Ил-86 летит над пушистыми облаками, его белый корпус сверкает на солнце",Machinery,Aviation machinery,https://russianplanes.net/images/to91000/090725-525.jpg
modern regional aircraft An-148 flies over the snow-covered landscapes of northern Russia,современный региональный самолёт Ан-148 летит над заснеженными пейзажами северной части России,Machinery,Aviation machinery,https://cdnn21.img.ria.ru/images/50210/23/502102370_0:6:2048:1165_650x0_80_0_0_35a74add3a3bdead14fa0190e4e19fb4.jpg
"a small An-2 plane is preparing to fly a short route, passengers are loaded into it with things, surrounded by nature and the simplicity of a rural airport","маленький самолёт Ан-2 готовится к полёту на короткий маршрут, пассажиры загружаются в него с вещами, в окружении природы и простоты сельского аэропорта",Machinery,Aviation machinery,https://sun9-5.userapi.com/impg/j5i4flvx3CTdatWBVCnVN2goNHYI4yQBILWetg/K5oHEq-V_oU.jpg?size=512x243&quality=95&sign=8224af0a3376a0647db3d4ba088e0fd4&type=album
modern Russian Tu-204 lands on a snowy runway at a winter airport,современный российский Ту-204 совершает посадку на заснеженной взлётной полосе в зимнем аэропорту,Machinery,Aviation machinery,https://topwar.ru/uploads/posts/2015-06/1433986901_tu-204.jpg
mechanics work on the maintenance of the Il-62 in the airport hangars,механики работают над техобслуживанием Ил-62 в ангарах аэропорта,Machinery,Aviation machinery,https://i.pinimg.com/originals/78/78/c5/7878c59568dfb177520496b9b640dd6a.jpg
"scene of the first flight of the Tu-104, the first Soviet jet passenger aircraft, soaring into the sky against the backdrop of a crowd of spectators at the airfield","сцена первого полёта Ту-104, первого советского реактивного пассажирского самолёта, взмывающего в небо на фоне толпы зрителей на аэродроме",Machinery,Aviation machinery,https://i.military-review.com/images/009/image-24606-2-j.webp
Alina Zagitova in flight while performing a difficult jump on ice in her famous red suit,Алина Загитова в полёте во время исполнения сложного прыжка на льду в своём знаменитом красном костюме,Famous personalities,Athletes,https://sun9-69.userapi.com/impg/lCl3CD-nP7lVc2q3YckAhRDiYoIOqhclIhZZqw/HxCp8-q43bg.jpg?size=512x256&quality=95&sign=8eaa487341e27bb93076e0708c1f5249&type=album
Khabib Nurmagomedov in the octagon with a tense face while preparing for the fight,Хабиб Нурмагомедов в октагоне с напряжённым лицом в момент подготовки к борьбе,Famous personalities,Athletes,https://avatars.dzeninfra.ru/get-ynews/3338753/ad553582b1271e91e7dfb3bf3dbcbfea/800x400
"Alexander Ovechkin with a stick in his hands during a game for the team, makes a powerful shot at the puck","Александр Овечкин с клюшкой в руках во время игры за команду, делает мощный бросок по шайбе",Famous personalities,Athletes,https://cdn-storage-media.tass.ru/resize/976x648/tass_media/2022/03/26/y/1648289484235078_ysAZ1Pgj.jpg
"Evgeni Plushenko on the ice, shrouded in spotlights","Евгений Плющенко на льду, окутанный светом прожекторов",Famous personalities,Athletes,https://cdnstatic.rg.ru/uploads/photogallery/2022/11/02/ria_2295652hr_cc1.jpg
Alexander Kerzhakov celebrates scoring a goal on the football field with his arms raised and joy on his face,Александр Кержаков празднует забитый гол на футбольном поле с поднятыми руками и радостью на лице,Famous personalities,Athletes,https://image.hurimg.com/i/hurriyet/75/750x422/598961a867b0a90dfcae0797.jpg
"Fedor Emelianenko at the moment of victory in the ring, with his hands raised and a decisive expression on his face","Фёдор Емельяненко в момент победы в ринге, с поднятыми руками и решительным выражением лица",Famous personalities,Athletes,https://s-cdn.sportbox.ru/images/styles/1200-auto/fp_fotos/14/81/b3a48ae5866387fa291ad278c695909063df4bb2bc10e472349303.jpg
Nikolai Valuev with an impenetrable expression on his face in the ring before the start of the fight,Николай Валуев с непроницаемым выражением лица на ринге перед началом боя,Famous personalities,Athletes,https://sun9-37.userapi.com/impg/ANymGgY7ra-yYf0z9bLZcH8hOEO1cn6VjWqAGw/sbBSooiVhfI.jpg?size=405x512&quality=95&sign=52ecd898a5a0e68c537a14e719ce7f2f&type=album
Sergey Karyakin is thinking about the next move on the chessboard during a tense moment,Сергей Карякин думает над очередным ходом на шахматной доске в напряжённый момент,Famous personalities,Athletes,https://www.pnp.ru/upload/entities/2024/08/01/14/articleImage/image/76/87/5d/17/31312d3be880168e6d6e534b0780385a.jpg
Tatyana Navka performs a complex ice dance element with grace and elegance, Татьяна Навка исполняет сложный танцевальный элемент на льду с грацией и элегантностью,Famous personalities,Athletes,https://s0.rbk.ru/v6_top_pics/media/img/3/34/756688577132343.jpg
"Alexander Golovin sits on the bench, close-up","Александр Головин сидит на скамейке запасных, крупный план",Famous personalities,Athletes,https://r4.mt.ru/r26/photoD682/20543431693-0/jpg/bp.webp
Entrepreneur Oleg Tinkov in a stylish bank office,Предприниматель Олег Тиньков в стильном офисе банка,Famous personalities,Entrepreneurs,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Oleg_Tinkov_office.jpg/640px-Oleg_Tinkov_office.jpg
Alisher Usmanov in a luxurious office with panoramic views of the city,Алишер Усманов в роскошном офисе с панорамным видом на город,Famous personalities,Entrepreneurs,https://cdn.forbes.ru/files/c/1216x718/forbes_import/1-/1-13572-1.jpg
Evgeny Chichvarkin standing next to his new restaurant,"Евгений Чичваркин, стоящий рядом со своим новым рестораном",Famous personalities,Entrepreneurs,https://ic.pics.livejournal.com/griglev/16379955/273117/273117_original.jpg
Oleg Deripaska in a business setting at a major conference,Олег Дерипаска в деловой обстановке на крупной конференции,Famous personalities,Entrepreneurs,https://avatars.dzeninfra.ru/get-ynews/5496890/15fe0566074e62bf86458fa0e67061ba/800x400
"Sergei Galitsky in the Magnit supermarket, checking the display of goods","Сергей Галицкий в супермаркете “Магнит”, проверяющий выкладку товаров",Famous personalities,Entrepreneurs,https://www.vesti.ru/p/o_1214674.jpg
"Roman Abramovich on board his yacht, meeting guests and discussing new business projects","Роман Абрамович на борту своей яхты, встречающий гостей и обсуждающий новые деловые проекты",Famous personalities,Entrepreneurs,https://as.ro/wp-content/uploads/2022/02/profimedia-0664829260.jpg
"Alexey Mordashov in the business center of the Severstal company, explaining strategic plans for business development to colleagues","Алексей Мордашов в деловом центре компании ""Северсталь"", объясняющий коллегам стратегические планы по развитию бизнеса",Famous personalities,Entrepreneurs,https://avatars.mds.yandex.net/i?id=372cf97cb913c7fd3c0f0c3a04974d0778a9008a-5236639-images-thumbs&n=13
"Elena Baturina at a construction site, supervising the construction of a new residential complex in the center of Moscow","Елена Батурина на строительной площадке, контролирующая возведение нового жилого комплекса в центре Москвы",Famous personalities,Entrepreneurs,https://avatars.dzeninfra.ru/get-zen_doc/271828/pub_6684f2ca0b9bc642f6090977_66903132ac4fd63adb0fdbb2/scale_1200
"Igor Shuvalov, a large fund manager, discussing infrastructure projects and their impact on the economy","Игорь Шувалов, управляющий крупным фондом, обсуждающий инфраструктурные проекты и их влияние на экономику",Famous personalities,Entrepreneurs,https://aif-s3.aif.ru/images/032/768/a070bc6f8c012949a3f39494cf968eda.jpg
"Lev Khasis, involved in large trade projects, discussing the development of e-commerce and retail in Russia"," Лев Хасис, занимающийся крупными торговыми проектами, обсуждающий развитие электронной коммерции и ритейла в России",Famous personalities,Entrepreneurs,"https://sun9-57.userapi.com/s/v1/ig2/EQ88knILp8EgbqjtbijF6CEm7JgzO593vuTK-erSiPEtZ890snIjHLuTlJY6DQgBkuCkzYIcssspj4xHfiyAm2E1.jpg?quality=95&as=32x20,48x30,72x45,108x67,160x99,240x149,360x223,480x297,512x317&from=bu&u=bFJyKkJUCGVOuMisK7gNCIE6M6J3Ij60wtj4OZB3CNc&cs=512x317"
"Nikolai Pirogov: a surgeon in a field hospital, showing the importance of anatomy in surgery.","Николай Пирогов: хирург в полевом госпитале, показывающий важность анатомии в хирургии.",Famous personalities,Scientists,https://e-news.pro/uploads/posts/2017-12/1512937079_e-news.su_1.jpg
Sergei Botkin: doctor demonstrating new methods for diagnosing diseases,"Сергей Боткин: врач, демонстрирующий новые методы диагностики заболеваний",Famous personalities,Scientists,https://avatars.mds.yandex.net/i?id=9f17129c92e1c1a58ce29002853a0f05_l-5859771-images-thumbs&n=13
Andrei Sakharov: physicist working on a hydrogen bomb in a secret laboratory,"Андрей Сахаров: физик, работающий над водородной бомбой в секретной лаборатории",Famous personalities,Scientists,https://avatars.mds.yandex.net/i?id=20f9674ca2de5fd2e0ce38102acb8512_l-5310500-images-thumbs&n=13
